"Fit-for-Purpose Institutions? An Evaluation of Biodiversity Conservation in the Agricultural Landscape of the Tasmanian Midlands, Australia","Clement, Sarah; Moore, Susan A.; Lockwood, Michael; Mitchell, Michael",,,,JOURNAL OF ENVIRONMENTAL POLICY & PLANNING,2017,2017,19,2,,,,135,155,,10.1080/1523908X.2016.1162708,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The challenges of participatory and systemic environmental management: from aspiration to implementation,"Eastwood, A.; Fischer, A.; Byg, A.",,,,JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT,2017,2017,60,9,,,,1683,1701,,10.1080/09640568.2016.1249787,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Managing forests in a changing world: the need for a systemic approach. A review,"Nocentini, Susanna; Buttoud, Gerard; Ciancio, Orazio; Corona, Piermaria",,,,FOREST SYSTEMS,2017,2017,26,1,,,,,,UNSP eR01,10.5424/fs/2017261-09443,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My cattle and your park: codesigning a role-playing game with rural communities to promote multistakeholder dialogue at the edge of protected areas,"Perrotton, Arthur; de Garine-Wichatitsky, Michel; Valls-Fox, Hugo; Le Page, Christophe",,,,ECOLOGY AND SOCIETY,2017,2017,22,1,,,,,,35,10.5751/ES-08962-220135,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Missing the trees for the forest? Bottom-up policy implementation and adaptive management in the US natural resource bureaucracy,"Dunning, Kelly Heber",,,,JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT,2017,2017,60,6,,,,1036,1055,,10.1080/09640568.2016.1197105,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collaborative Governance of Protected Areas: Success Factors and Prospects for Hin Nam No National Protected Area, Central Laos","de Koning, Mirjam; Tin Nguyen; Lockwood, Michael; Sengchanthavong, Sinnasone; Phommasane, Souvanhpheng",,,,CONSERVATION & SOCIETY,JAN-MAR 2017,2017,15,1,,,,87,99,,10.4103/0972-4923.201396,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Environmental niche models for riverine desert fishes and their similarity according to phylogeny and functionality,"Whitney, James E.; Whittier, Joanna B.; Paukert, Craig P.",,,,ECOSPHERE,Jan-17,2017,8,1,,,,,,e01658,10.1002/ecs2.1658,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collaborative landscape research in Reunion Island: Using spatial modelling and simulation to support territorial foresight and urban planning,"Lestrelin, Guillaume; Augusseau, Xavier; David, Daniel; Bourgoin, Jeremy; Lagabrielle, Erwann; Lo Seen, Danny; Degenne, Pascal",,,,APPLIED GEOGRAPHY,Jan-17,2017,78,,,,,66,77,,10.1016/j.apgeog.2016.11.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adaptive Capacity in Community Forest Management: A Systematic Review of Studies in East Asia,"Lee, Eunju; Krasny, Marianne E.",,,,ENVIRONMENTAL MANAGEMENT,Jan-17,2017,59,1,,,,34,49,,10.1007/s00267-016-0767-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irrigation demands aggravate fishing threats to river dolphins in Nepal,"Khanal, Gopal; Suryawanshi, Kulbhushansingh Ramesh; Awasthi, Keshav Dutt; Dhakal, Maheshwar; Subedi, Naresh; Nath, Dipendra; Kandel, Ram Chandra; Kelkar, Nachiket",,,,BIOLOGICAL CONSERVATION,Dec-16,2016,204,,B,,,386,393,,10.1016/j.biocon.2016.10.026,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Governance structures for social-ecological systems: Assessing institutional options against a social residual claimant,"Dwyer, Janet; Hodge, Ian",,,,ENVIRONMENTAL SCIENCE & POLICY,Dec-16,2016,66,,,,,1,10,,10.1016/j.envsci.2016.07.017,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conserving socio-ecological landscapes: An analysis of traditional and responsive management practices for floodplain meadows in England,"McGinlay, J.; Gowing, D. J. G.; Budds, J.",,,,ENVIRONMENTAL SCIENCE & POLICY,Dec-16,2016,66,,,,,234,241,,10.1016/j.envsci.2016.07.008,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biodiversity Governance from a Cross-Level and Cross-Scale Perspective: The case of the Atlantic Forest biome in Brazil,"Faria, Claudia de Oliveira; Magrini, Alessandra",,,,Environmental Policy and Governance,NOV-DEC 2016,2016,26,6,,,,468,481,,10.1002/eet.1728,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Farmers' Perception of the Decade-Long Grazing Ban Policy in Northern China: A Case Study of Yanchi County,"Chen, Yong; Zhou, Lihua",,,,SUSTAINABILITY,Nov-16,2016,8,11,,,,,,1113,10.3390/su8111113,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reproductive isolation between populations of Iris atropurpurea is associated with ecological differentiation,"Yardeni, Gil; Tessler, Naama; Imbert, Eric; Sapir, Yuval",,,,ANNALS OF BOTANY,Oct-16,2016,118,5,,,,971,982,,10.1093/aob/mcw139,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A new insight for monitoring ungulates: density surface modelling of roe deer in a Mediterranean habitat,"Valente, Ana M.; Marques, Tiago A.; Fonseca, Carlos; Torres, Rita Tinoco",,,,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,Oct-16,2016,62,5,,,,577,587,,10.1007/s10344-016-1030-0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Engaging Farmers in Climate Change Adaptation Planning: Assessing Intercropping as a Means to Support Farm Adaptive Capacity,"Himanen, Sari J.; Maekinen, Hanna; Rimhanen, Karoliina; Savikko, Riitta",,,,AGRICULTURE-BASEL,Sep-16,2016,6,3,,,,,,34,10.3390/agriculture6030034,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assessing the efficacy of community-based natural resource management planning with a multi-watershed approach,"Mountjoy, Natalie J.; Whiles, Matt R.; Spyreas, Greg; Lovvorn, James R.; Seekamp, Erin",,,,BIOLOGICAL CONSERVATION,Sep-16,2016,201,,,,,120,128,,10.1016/j.biocon.2016.06.026,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integrated Land Governance for Eco-Urbanization,"Wang, Zhan; Deng, Xiangzheng; Wong, Cecilia",,,,SUSTAINABILITY,Sep-16,2016,8,9,,,,,,903,10.3390/su8090903,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluating the effect of a selective piscivore fishery on rockfish recovery within marine protected areas,"Oken, Kiva L.; Essington, Timothy E.",,,,ICES JOURNAL OF MARINE SCIENCE,SEP-OCT 2016,2016,73,9,,,,2267,2277,,10.1093/icesjms/fsw074,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Historical, ecological, and governance aspects of intensive forest biomass harvesting in Denmark","Stupak, Inge; Raulund-Rasmussen, Karsten",,,,WILEY INTERDISCIPLINARY REVIEWS-ENERGY AND ENVIRONMENT,SEP-OCT 2016,2016,5,5,,,,588,610,,10.1002/wene.206,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adaptive Water Governance: Integrating the Human Dimensions into Water Resource Governance,"Akamani, Kofi",,,,JOURNAL OF CONTEMPORARY WATER RESEARCH & EDUCATION,Aug-16,2016,158,1,,,,2,18,,10.1111/j.1936-704X.2016.03215.x,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dynamics of local governance in natural resource conservation in the Okavango Delta, Botswana","Mogende, Emmanuel; Kolawole, Oluwatoyin",,,,NATURAL RESOURCES FORUM,Aug-16,2016,40,3,,,,93,102,,10.1111/1477-8947.12098,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An assessment of adherence to basic ecological principles by payments for ecosystem service projects,"Prager, C. M.; Varga, A.; Olmsted, P.; Ingram, J. C.; Cattau, M.; Freund, C.; Wynn-Grant, R.; Naeem, S.",,,,CONSERVATION BIOLOGY,Aug-16,2016,30,4,,,,836,845,,10.1111/cobi.12648,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ixcatec ethnoecology: plant management and biocultural heritage in Oaxaca, Mexico","Rangel-Landa, Selene; Casas, Alejandro; Rivera-Lozoya, Erandi; Torres-Garcia, Ignacio; Vallejo-Ramos, Mariana",,,,JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE,JUL 20 2016,2016,12,,,,,,,30,10.1186/s13002-016-0101-3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Decision Support Tool for Adaptive Management of Native Prairie Ecosystems,"Hunt, Victoria M.; Jacobi, Sarah K.; Gannon, Jill J.; Zorn, Jennifer E.; Moore, Clinton T.; Lonsdorf, Eric V.",,,,INTERFACES,JUL-AUG 2016,2016,46,4,,,,334,344,,10.1287/inte.2015.0822,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Climatic and geographic effects on the spatial genetic pattern of a landbird species (Alectoris rufa) on the Iberian Peninsula,"Ester Ferrero, Maria; Antonio Blanco-Aguiar, Jose; Antonio Davila, Jose",,,,POPULATION ECOLOGY,Jul-16,2016,58,3,,,,429,440,,10.1007/s10144-016-0553-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A complex systems approach for multiobjective water quality regulation on managed wetland landscapes,"Parrott, Lael; Quinn, Nigel",,,,ECOSPHERE,Jun-16,2016,7,6,,,,,,e01363,10.1002/ecs2.1363,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Resilience of a Sustainability Entrepreneur in the Swedish Food System,"Larsson, Markus; Milestad, Rebecka; Hahn, Thomas; von Oelreich, Jacob",,,,SUSTAINABILITY,Jun-16,2016,8,6,,,,,,550,10.3390/su8060550,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Long-Term Study of Ecological Impacts of River Channelization on the Population of an Endangered Fish: Lessons Learned for Assessment and Restoration,"Roberts, James H.; Anderson, Gregory B.; Angermeier, Paul L.",,,,WATER,Jun-16,2016,8,6,,,,,,240,10.3390/w8060240,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coordinated service provision in payment for ecosystem service schemes through adaptive governance,"Cook, David C.; Kristensen, Nadiah P.; Liu, Shuang",,,,ECOSYSTEM SERVICES,Jun-16,2016,19,,,,,103,108,,10.1016/j.ecoser.2016.01.008,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Self-Established Black Wattle Populations in Rwanda: Implications for Nature Conservation,"Seburanga, Jean Leonard",,,,SMALL-SCALE FORESTRY,Mar-16,2016,15,1,,,,127,134,,10.1007/s11842-015-9312-z,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAPTIVE MANAGEMENT IN ACTION - ENVIRONMENTAL FLOWS AND THE RESPONSE OF AUSTRALIAN GRAYLING,"Koster, Wayne; Gaskill, Sarah; Dawson, David; Crook, David; Morrongiello, John",,,,11TH INTERNATIONAL SYMPOSIUM ON ECOHYDRAULICS,2016,2016,,,,,,,,,,11th International Symposium on Ecohydraulics,"FEB 07-12, 2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Climate Resilient Villages for Sustainable Food Security in Tropical India: Concept, Process, Technologies, Institutions, and Impacts","Rao, Ch. Srinivasa; Gopinath, K. A.; Prasad, J. V. N. S.; Prasannakumar; Singh, A. K.",,,"Sparks, DL","ADVANCES IN AGRONOMY, VOL 140",2016,2016,140,,,,,101,214,,10.1016/bs.agron.2016.06.003,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Informed debate on the use of fire for peatland management means acknowledging the complexity of socio-ecological systems,"Davies, G. Matt; Kettridge, Nicholas; Stoof, Cathelijne R.; Gray, Alan; Marrs, Rob; Ascoli, Davide; Fernandes, Paulo M.; Allen, Katherine A.; Doerr, Stefan H.; Clay, Gareth D.; McMorrow, Julia; Vandvik, Vigdis",,,,NATURE CONSERVATION-BULGARIA,2016,2016,,16,,,,59,77,,10.3897/natureconservation.16.10739,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conservation of food tree species in Niger: towards a participatory approach in rural communities,"Agundez, Dolores; Douma, Soumana; Madrigal, Javier; Gomez-Ramos, Almudena; Vinceti, Barbara; Alia, Ricardo; Mahamane, Ali",,,,FOREST SYSTEMS,2016,2016,25,3,,,,,,UNSP e080,10.5424/fs/2016253-09558,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
